frequency_ry,frequency_cm-1,raman_legacy,raman_new,ir_legacy,ir_new
0.002160845383759733,237.12546853328504,191.71350437310443,191.7135043731053,9.129214493957353,9.129214493957395
0.0021695216907675193,238.0775835618857,178.55954410094154,178.5595441009423,8.502835433378168,8.502835433378205
0.002178197997775306,239.02969859048636,165.75885635722113,165.7588563572217,7.893278874153388,7.893278874153415
0.0021868743047830925,239.981813619087,153.706007684744,153.70600768474458,7.319333699273525,7.319333699273551
0.002195550611790879,240.93392864768765,142.6109773216898,142.61097732169026,6.790998920080467,6.790998920080488
0.0022042269187986653,241.8860436762883,132.55037521492514,132.55037521492557,6.311922629282149,6.311922629282168
0.0022129032258064517,242.83815870488894,123.514594068322,123.5145940683224,5.881647336586761,5.881647336586781
0.002221579532814238,243.79027373348958,115.44423187856984,115.44423187857025,5.497344375169992,5.4973443751700115
0.0022302558398220244,244.74238876209023,108.25529195991642,108.25529195991678,5.155013902853162,5.155013902853179
0.002238932146829811,245.69450379069087,101.85521417235967,101.85521417235995,4.850248293921889,4.8502482939219025
0.0022476084538375976,246.64661881929158,96.15230201266667,96.15230201266692,4.578681048222222,4.578681048222235
0.002256284760845384,247.59873384789222,91.06076264590887,91.06076264590914,4.336226792662327,4.336226792662339
0.0022649610678531704,248.55084887649286,86.50300686655783,86.50300686655808,4.11919080316942,4.119190803169431
0.0022736373748609567,249.5029639050935,82.41033188665685,82.41033188665703,3.924301518412231,3.924301518412239
0.002282313681868743,250.45507893369415,78.72270975082611,78.72270975082634,3.7487004643250534,3.748700464325064
0.0022909899888765295,251.4071939622948,75.38812626603287,75.38812626603305,3.589910774572994,3.589910774573002
0.002299666295884316,252.35930899089544,72.36173316053625,72.36173316053642,3.4457968171683926,3.4457968171684006
0.0023083426028921022,253.3114240194961,69.60496151874474,69.6049615187449,3.314521977083083,3.31452197708309
0.002317018909899889,254.2635390480968,67.08467467558265,67.08467467558278,3.194508317884888,3.1945083178848943
0.0023256952169076754,255.21565407669743,64.77239747813898,64.77239747813911,3.0843998799113805,3.0843998799113863
0.002334371523915462,256.1677691052981,62.64363526934255,62.64363526934267,2.983030250921074,2.9830302509210793
0.002343047830923248,257.1198841338987,60.677283123467035,60.67728312346715,2.889394434450811,2.889394434450817
0.0023517241379310346,258.07199916249937,58.855119383842876,58.855119383842975,2.8026247325639466,2.8026247325639515
0.002360400444938821,259.0241141911,57.16137472918241,57.161374729182505,2.721970225199162,2.721970225199167
0.0023690767519466073,259.97622921970066,55.58236720407777,55.582367204077855,2.6467793906703694,2.646779390670374
0.0023777530589543937,260.9283442483013,54.10619393019899,54.10619393019908,2.5764854252475713,2.576485425247575
0.0023864293659621805,261.880459276902,52.722471009359516,52.722471009359595,2.5105938575885482,2.5105938575885522
0.002395105672969967,262.83257430550265,51.42211412253145,51.42211412253154,2.4486721010729258,2.44867210107293
0.0024037819799777533,263.7846893341033,50.19715334883625,50.19715334883634,2.3903406356588692,2.3903406356588732
0.0024124582869855396,264.73680436270394,49.040576688546146,49.040576688546224,2.3352655565974354,2.335265556597439
0.002421134593993326,265.6889193913046,47.94619763544782,47.94619763544788,2.283152268354658,2.2831522683546606
0.0024298109010011124,266.6410344199052,46.90854289456648,46.90854289456655,2.233740137836499,2.2337401378365023
0.0024384872080088988,267.59314944850587,45.92275698336356,45.92275698336361,2.186797951588741,2.1867979515887437
0.002447163515016685,268.5452644771065,44.984520997089845,44.9845209970899,2.1421200474804687,2.1421200474804714
0.0024558398220244715,269.49737950570716,44.089983273700255,44.0899832737003,2.0995230130333455,2.0995230130333473
0.0024645161290322583,270.4494945343078,43.2357000727933,43.23570007279334,2.0588428606092046,2.058842860609207
0.0024731924360400447,271.40160956290845,42.41858469794272,42.41858469794277,2.019932604663939,2.0199326046639414
0.002481868743047831,272.3537245915091,41.635863752880276,41.635863752880326,1.9826601787085845,1.9826601787085867
0.0024905450500556175,273.30583962010974,40.88503943825771,40.885039438257756,1.9469066399170336,1.9469066399170356
0.002499221357063404,274.2579546487104,40.163856974826246,40.163856974826274,1.9125646178488687,1.9125646178488702
0.00250789766407119,275.210069677311,39.47027638727552,39.47027638727557,1.879536970822644,1.8795369708226457
0.0025165739710789766,276.16218470591167,38.80244800603923,38.802448006039256,1.847735619335201,1.8477356193352028
0.002525250278086763,277.1142997345123,38.15869114655403,38.15869114655406,1.8170805307882874,1.8170805307882887
0.0025339265850945498,278.066414763113,37.537475510422155,37.53747551042218,1.7874988338296265,1.7874988338296278
0.002542602892102336,279.01852979171366,36.93740492369475,36.93740492369479,1.758924043985464,1.758924043985466
0.0025512791991101225,279.9706448203143,36.35720308654302,36.35720308654305,1.731295385073477,1.7312953850734787
0.002559955506117909,280.92275984891495,35.79570105795442,35.79570105795444,1.7045571932359245,1.7045571932359258
